Id,Prediction
43266,4877655.11364
43267,4370540.11242
43268,4632805.8741
43269,3574827.66551
43270,4585236.03513
43271,4435722.33355
43272,4093548.99053
43273,4187169.65884
43274,4117737.12009
43275,3420141.89447
43276,3900395.61062
43277,4666759.34539
43278,4183581.54158
43279,3647840.79868
43280,4792899.18832
43281,3653002.83377
43282,4371306.21495
43283,4214083.41479
43284,3795836.64487
43285,4278824.60635
43286,3924604.62602
43287,3170979.7918
43288,4393873.93902
43289,3304046.28454
43290,4723252.17397
43291,3732760.00952
43292,4414176.65094
43293,4109083.2813
43294,3974117.51809
43295,4127482.42943
43296,4434307.17001
43297,4081797.88918
43298,4188703.7264
43299,4884819.87516
43300,3708549.99496
43301,3958583.5579
43302,4693723.4585
43303,4121364.36615
43304,4919227.53951
43305,4910360.14607
43306,3640112.68067
43307,3748902.38304
43308,4176606.58985
43309,4280503.73008
43310,3598349.2269
43311,3735204.85053
43312,3353520.75432
43313,4416767.94784
43314,4251071.97321
43315,4629004.97049
43316,3923664.30307
43317,4085940.44906
43318,3909155.63506
43319,4370715.19733
43320,3583391.23291
43321,4079106.89551
43322,3946518.26184
43323,4406295.84691
43324,4430436.85943
43325,4325745.36494
43326,4299583.36102
43327,4585160.99506
43328,4675500.64837
43329,4766791.56502
43330,4042294.48902
43331,4085453.46338
43332,4407215.71741
43333,4541813.9099
43334,3504725.18016
43335,4876803.64446
43336,3800822.11065
43337,3721070.26547
43338,3924369.60483
43339,4648629.46186
43340,4074546.50058
43341,4026426.1165
43342,5149950.6283
43343,4131931.80055
43344,3589528.59691
43345,4613910.82529
43346,4339730.80145
43347,4209499.58794
43348,2993616.26507
43349,4350059.43542
43350,4167717.53545
43351,3722105.58577
43352,3624953.57064
43353,4202356.0478
43354,4186233.66891
43355,3769770.91396
43356,5125164.29085
43357,3318143.66047
43358,4355007.87626
43359,4276027.93011
43360,3946270.67377
43361,3822286.61934
43362,3026627.82415
43363,3814630.1969
43364,3653047.25591
43365,4120172.62994
43366,3928629.53147
43367,4090603.69339
43368,3582656.30061
43369,4872767.55297
43370,3554169.8638
43371,4505965.55183
43372,4211027.65239
43373,4457022.59401
43374,4379662.99288
43375,3630547.11875
43376,4545093.78352
43377,4160494.34472
43378,4326316.24065
43379,4106456.44421
43380,4076584.12354
43381,4139641.38982
43382,4029548.55222
43383,5437574.96407
43384,4512576.49375
43385,4155240.26844
43386,3815830.96209
43387,3743507.22803
43388,3850934.50416
43389,4228631.10796
43390,3950014.54373
43391,4883768.27533
43392,3564116.78426
43393,3771905.60493
43394,3906234.3527
43395,4167013.26033
43396,3459608.13107
43397,4048110.93797
43398,3394145.8695
43399,3622702.40433
43400,4436529.3319
43401,4719601.98693
43402,4839546.84889
43403,4409192.91285
43404,4166245.34236
43405,3587299.29716
43406,4313079.77436
43407,3709612.9823
43408,4787075.98422
43409,3991448.37066
43410,4116825.05908
43411,4322131.17282
43412,3888843.56071
43413,4204229.98193
43414,4385437.52003
43415,4139815.65939
43416,4264787.56067
43417,3091984.89596
43418,3989346.66096
43419,3602894.1748
43420,4947371.93475
43421,4820025.62206
43422,5347779.01836
43423,3691410.77112
43424,4197444.43376
43425,3522791.19765
43426,5257264.63736
43427,4445888.36637
43428,4080000.75785
43429,3551213.78954
43430,4073530.17472
43431,3768322.38042
43432,4087014.72656
43433,4789690.56658
43434,4781526.30428
43435,4338143.92097
43436,4359846.54032
43437,4368250.46123
43438,5211390.79108
43439,5174441.06804
43440,4257677.7807
43441,4431854.77221
43442,4336086.14305
43443,3996864.78127
43444,4775201.81146
43445,4432474.94208
43446,4188717.17815
43447,4155282.21611
43448,5017675.03613
43449,4242898.58174
43450,3890701.31545
43451,4108731.20056
43452,3545591.42355
43453,4561369.02833
43454,4697088.72869
43455,3632234.70198
43456,4195027.32206
43457,5002845.0148
43458,3728820.53711
43459,3708136.3795
43460,4145447.75064
43461,4350395.51622
43462,4406292.50234
43463,4011035.64294
43464,5226674.34609
43465,4170708.78646
43466,3888754.46854
43467,4248675.18377
43468,5154189.6657
43469,4881079.11272
43470,3722850.20754
43471,4049437.1817
43472,4927646.07075
43473,4413116.92579
43474,4064565.98484
43475,4115814.757
43476,4726339.85952
43477,4858559.47568
43478,4866681.54193
43479,4502636.96312
43480,4017824.3691
43481,4464786.22235
43482,4933176.14492
43483,4484959.21173
43484,3820775.00052
43485,3711273.6213
43486,4782969.05795
43487,4483508.5906
43488,4112058.16975
43489,4793453.50708
43490,3372082.46516
43491,4211035.35977
43492,5063385.85205
43493,4610705.04441
43494,3685325.43051
43495,4138886.13074
43496,4881059.78047
43497,4298055.97336
43498,4138580.2562
43499,3850660.39556
43500,3811697.3221
43501,4295453.64926
43502,4350851.55894
43503,3688334.72728
43504,3317838.29825
43505,4125469.54724
43506,3954195.08994
43507,4446404.13851
43508,3758849.633
43509,4117240.65116
43510,4619880.10299
43511,4451651.6098
43512,4527013.64793
43513,4838303.80402
43514,4119969.75498
43515,4411734.35015
43516,4309575.20206
43517,4484761.76904
43518,4758130.93274
43519,4509268.30604
43520,3876481.99629
43521,4770113.34245
43522,4178764.24963
43523,4424306.67239
43524,3893739.34084
43525,4134472.78457
43526,2939617.63363
43527,4708188.25987
43528,4834480.52564
43529,4749076.55802
43530,5149984.17504
43531,4172065.44714
43532,4414824.20896
43533,4447496.83051
43534,3685809.3176
43535,4832492.15644
43536,4171342.91873
43537,4723810.91694
43538,4883468.31369
43539,4439611.6621
43540,3900972.77013
43541,4352885.09478
43542,3468563.45726
43543,3979847.11987
43544,4383561.8747
43545,3498315.01252
43546,4385776.62133
43547,4383300.64811
43548,3504184.85348
43549,3225653.84953
43550,4198839.56687
43551,4227634.84558
43552,3978048.65558
43553,4303065.89934
43554,3812377.38479
43555,4791663.22519
43556,4233742.8329
43557,3905936.54144
43558,4132781.36377
43559,4318050.30495
43560,3937478.07738
43561,4301439.20596
43562,4238718.38434
43563,4577369.86151
43564,4930261.40797
43565,3614542.87015
43566,4265394.32752
43567,3828404.83101
43568,4264774.70292
43569,3813527.42817
43570,4819772.27348
43571,4745301.14926
43572,4251372.05471
43573,3472684.0325
43574,4040743.26899
43575,4992701.52346
43576,3990752.47817
43577,4400223.48555
43578,4125022.59597
43579,4573160.94585
43580,5127211.09657
43581,4762536.10855
43582,5277064.70412
43583,4793733.42755
43584,3689336.65971
43585,4606815.34848
43586,4124684.93538
43587,5087262.72901
43588,5195667.96982
43589,4367135.08278
43590,4809977.13292
43591,3706544.39139
43592,4098485.21853
43593,5068176.29869
43594,4736895.92447
43595,3409040.52684
43596,3947770.11434
43597,4205696.46055
43598,3543497.53218
43599,4256784.48577
43600,4409616.43406
43601,3611032.0812
43602,3724857.23657
43603,4246808.39195
43604,4278775.97192
43605,4197474.6943
43606,3834592.63931
43607,3817989.35569
43608,3856126.10203
43609,4603772.21544
43610,4617396.59186
43611,3720113.72088
43612,4092913.94659
43613,4492152.13768
43614,3473432.75047
43615,3715347.71185
43616,3935201.30912
43617,4017457.09906
43618,3884472.35731
43619,3619836.58117
43620,4260536.71275
43621,5429942.47842
43622,4483995.59541
43623,4489884.04947
43624,3596652.0116
43625,3798640.28248
43626,4191030.92126
43627,4842208.34235
43628,4285961.57564
43629,3409790.69583
43630,4187901.80236
43631,3858316.13673
43632,5151791.41636
43633,3893555.38664
43634,4118531.49353
43635,3856466.89662
43636,4404864.58044
43637,3756967.91302
43638,4300710.32405
43639,4592355.16958
43640,3526745.83227
43641,4367955.26294
43642,4073032.90565
43643,4040540.57797
43644,3898155.30951
43645,3658495.8626
43646,4574352.25715
43647,4606998.90433
43648,4082368.31455
43649,4639899.73698
43650,4439604.11118
43651,3613235.30482
43652,3917940.58124
43653,3613156.85865
43654,4072649.27336
43655,4130220.00928
43656,3744617.66997
43657,4233415.8835
43658,4297605.0396
43659,3626195.44839
43660,3988021.57036
43661,4521687.11434
43662,3907424.79162
43663,4249646.18481
43664,3999442.62411
43665,3871784.90057
43666,3830426.97994
43667,3271061.92432
43668,4142335.11224
43669,4816158.89095
43670,4178431.77724
43671,3892637.02533
43672,3101501.57428
43673,4118473.50426
43674,4346142.90726
43675,4264640.12104
43676,4447279.34395
43677,3277101.95841
43678,4090461.79318
43679,4378486.31377
43680,4875677.65062
43681,4165350.24765
43682,3791441.48967
43683,4087881.02836
43684,5003064.318
43685,4005572.00455
43686,4023449.40971
43687,4432389.1073
43688,3970431.97501
43689,3489543.69423
43690,4184776.60721
43691,4731307.08099
43692,3501250.82517
43693,4404576.99194
43694,3772448.25836
43695,4618620.75826
43696,4006283.47912
43697,4645778.60343
43698,5052626.99346
43699,3976949.52738
43700,4166943.62156
43701,4185428.49872
43702,3764141.43519
43703,4952413.4606
43704,4667976.0943
43705,3697632.54657
43706,4541817.87543
43707,4062429.60935
43708,4510677.63021
43709,4623587.65114
43710,4222871.82562
43711,4297776.81807
43712,4561646.34394
43713,4067458.36288
43714,3759567.47062
43715,4410462.53259
43716,5500225.64718
43717,4543277.79834
43718,4627974.38818
43719,3523655.00136
43720,3613283.43411
43721,3946671.71667
43722,4886781.40552
43723,4263778.88685
43724,4209872.25572
43725,4611552.51156
43726,4049978.14487
43727,3838614.56956
43728,4841021.84102
43729,4195568.11203
43730,4537129.20329
43731,4214434.56383
43732,3287424.95884
43733,4355040.38916
43734,4453301.09484
43735,3728007.51356
43736,4095954.25633
43737,5058621.30589
43738,4207573.56912
43739,4646323.66708
43740,3940285.24014
43741,5354486.12113
43742,4599629.41265
43743,4196188.76676
43744,5136523.93158
43745,3928966.65752
43746,3938379.45579
43747,3488863.93827
43748,4347325.21376
43749,3286123.8448
43750,3939644.03316
43751,4862521.60347
43752,3554327.74233
43753,4714507.64277
43754,4087613.27814
43755,5042573.9922
43756,4120537.3102
43757,3153213.52656
43758,4865662.22867
43759,4377317.69074
43760,4440844.86922
43761,5074950.21536
43762,4345476.96886
43763,4734532.17468
43764,3558217.23702
43765,4307876.45696
43766,3854985.38281
43767,3899926.02808
43768,4540553.47802
43769,3800406.30572
43770,4222341.40728
43771,4118663.67425
43772,4579961.64705
43773,3751238.68596
43774,4810221.38249
43775,4449398.57441
43776,4404985.34088
43777,4279868.49346
43778,3121038.65272
43779,4497361.18869
43780,3613392.24191
43781,4371966.87705
43782,3827880.55572
43783,4705482.36654
43784,4102592.96898
43785,3644248.91291
43786,4664026.67522
43787,4479337.67914
43788,3954177.28647
43789,4248622.88286
43790,4121254.66755
43791,3761308.97821
43792,4083227.55519
43793,3956841.3863
43794,3808322.83089
43795,4389192.27087
43796,4129058.20587
43797,3733775.3627
43798,5479585.98553
43799,3674958.438
43800,4444428.45173
43801,3963932.84011
43802,4528150.48444
43803,4919123.34191
43804,4113704.07501
43805,4409768.59874
43806,3848861.31123
43807,4354370.58135
43808,4625654.44906
43809,4158842.93664
43810,4200756.2411
43811,4551119.11218
43812,4575340.62958
43813,4879537.76144
43814,3057219.65063
43815,3864478.69044
43816,4731087.90953
43817,4835718.73275
43818,3679237.00559
43819,3909219.34207
43820,3664999.70244
43821,4184234.92811
43822,4818726.00277
43823,4318752.6544
43824,4279330.38464
43825,4350598.18528
43826,4710058.23148
43827,4715123.25706
43828,3784781.11755
43829,4546133.48477
43830,4345809.5955
43831,4686772.25588
43832,4196433.9804
43833,3851852.72545
43834,3607994.3607
43835,3295880.13978
43836,4343229.99036
43837,4081404.01088
43838,4487348.36875
43839,4272809.11234
43840,3623843.6787
43841,3826631.81243
43842,3707446.33165
43843,4147793.14952
43844,5195331.5584
43845,5356561.09648
43846,4139471.064
43847,3695467.04283
43848,4060561.73206
43849,4201986.88485
43850,4960928.59324
43851,3771498.59058
43852,3751434.15761
43853,4451741.54194
43854,4234647.35866
43855,4508589.48042
43856,4432328.5514
43857,4759436.72008
43858,4002254.92552
43859,4369568.61648
43860,3631605.68945
43861,4158079.54334
43862,4133432.89571
43863,4449771.9449
43864,4144243.48278
43865,3128568.90015
43866,5063602.79055
43867,3941868.71684
43868,4193113.7362
43869,4447255.45523
43870,4235961.88539
43871,3446557.62322
43872,3422638.52062
43873,4456871.41532
43874,4244585.44254
43875,4029842.47448
43876,3821056.03992
43877,4071146.01127
43878,4333146.57808
43879,4448137.03306
43880,3963313.75017
43881,3438951.69724
43882,3390814.27039
43883,4527813.14982
43884,4913910.34051
43885,3830090.86811
43886,3812304.2268
43887,4444436.80665
43888,4082482.43838
43889,4732180.46638
43890,4232750.46489
43891,5055241.04121
43892,3511202.25551
43893,4484543.40419
43894,4723127.30742
43895,4526002.13797
43896,4461163.26479
43897,5512657.35461
43898,4900885.07604
43899,3436406.13292
43900,4569108.94607
43901,4272468.73464
43902,3735087.21777
43903,4493797.98927
43904,4298285.42746
43905,3910087.45613
43906,3554057.06029
43907,5013773.36429
43908,5222484.28297
43909,4189515.84866
43910,3970185.16022
43911,4164976.36324
43912,3782455.18021
43913,4625201.81037
43914,3731835.41716
43915,4244140.68715
43916,4236826.20063
43917,3764443.21928
43918,4929848.28077
43919,4653231.80738
43920,3567217.52012
43921,4186554.19762
43922,4614533.01736
43923,4003024.58467
43924,4882568.82285
43925,4274756.17104
43926,4287273.12058
43927,4577129.5485
43928,3350221.87337
43929,4704227.95061
43930,5197785.18633
43931,3842295.36361
43932,4010938.1398
43933,3203336.12013
43934,4416239.03902
43935,4282510.2934
43936,3890878.04888
43937,5447417.27434
43938,3906870.54437
43939,3761679.41025
43940,4220272.18739
43941,4379101.76917
43942,4380843.36758
43943,3796837.97536
43944,3753730.38819
43945,3575142.71279
43946,4407861.29697
43947,3660274.47765
43948,4469902.21843
43949,4517981.58839
43950,4054650.81586
43951,4095906.29057
43952,4498909.40009
43953,3698084.93132
43954,4397922.75101
43955,3919854.95114
43956,3709277.00813
43957,3664358.53863
43958,4877439.89441
43959,4425925.31129
43960,3670870.01248
43961,3626634.49674
43962,3840705.54914
43963,4113194.69431
43964,3828393.33672
43965,4308825.02037
43966,4340702.49436
43967,4319551.43209
43968,3407891.74294
43969,4774199.16326
43970,4347867.02464
43971,3602260.74297
43972,4109377.87699
43973,5164082.96006
43974,4114097.29662
43975,5177624.72165
43976,3802095.97763
43977,4064651.06863
43978,3884562.28027
43979,4287031.55276
43980,3523280.34468
43981,4036786.84334
43982,4262177.40146
43983,3646073.01104
43984,5132002.45009
43985,3876517.29278
43986,4049868.78797
43987,4056557.47926
43988,3801097.67586
43989,4774480.5634
43990,3818950.0731
43991,4627208.40852
43992,4153469.93851
43993,4244787.75248
43994,3692331.66166
43995,4717117.93007
43996,4747624.40247
43997,3430147.9837
43998,4112525.938
43999,4301713.26412
44000,4739142.90666
44001,4300717.15516
44002,4443857.25174
44003,4506030.35074
44004,4458252.45396
44005,3521443.70287
44006,4067040.75205
44007,3864762.28181
44008,4289198.74009
44009,4156092.99971
44010,4398176.31562
44011,4766166.28333
44012,3224342.59609
44013,3689059.27608
44014,4842848.01507
44015,4684029.584
44016,3904439.21729
44017,4173831.067
44018,4085669.10861
44019,3407313.26709
44020,4053625.29939
44021,4274137.15221
44022,4772606.26501
44023,3679058.10115
44024,3729663.46128
44025,4243465.90393
44026,5024936.15588
44027,4677906.01056
44028,3974168.35717
44029,3729174.04182
44030,3536986.27824
44031,4482382.08425
44032,4153325.69312
44033,3656212.44903
44034,4865308.23141
44035,4594981.17845
44036,3964833.02864
44037,3601057.69143
44038,4073412.51989
44039,4090395.58884
44040,4210465.26768
44041,4103826.65498
44042,3775838.99614
44043,4870717.04731
44044,5142354.11506
44045,4446200.06002
44046,4147395.21243
44047,4401668.53771
44048,4396025.94506
44049,4485824.59995
44050,5149545.30539
44051,3826446.8234
44052,3905398.58081
44053,3283704.01872
44054,3990189.92541
44055,4837217.65631
44056,3924718.3813
44057,4138422.65921
44058,3785905.89337
44059,3804142.31691
44060,4929234.99276
44061,4815385.19411
44062,4588996.4531
44063,4381249.60911
44064,4651409.47613
44065,5140779.29463
44066,4421473.79996
44067,4554485.12685
44068,4002772.77159
44069,4056962.25252
44070,4114583.09477
44071,4133515.92094
44072,3780000.31401
44073,4498729.76092
44074,4824794.90741
44075,4603478.65606
44076,3417529.43114
44077,4775642.58635
44078,4556687.36763
44079,4429934.23583
44080,4104741.07391
44081,3518516.30968
44082,3957269.73941
44083,3645504.47942
44084,4602870.10609
44085,4537577.88578
44086,3463361.01969
44087,3532515.80802
44088,4382347.24213
44089,4575821.26765
44090,4573063.14669
44091,4286950.88611
44092,2924466.23818
44093,3889063.7046
44094,5006043.02758
44095,4234551.95111
44096,5304158.31469
44097,4299042.51008
44098,3756155.82061
44099,4205292.06714
44100,3637614.29586
44101,4070993.97933
44102,4968205.36419
44103,4693114.33733
44104,4434361.46955
44105,4378473.89603
44106,4545991.99821
44107,4043943.53879
44108,4987817.17029
44109,3387881.73386
44110,4613358.2008
44111,4523139.62032
44112,4719888.84881
44113,4931584.52668
44114,3920358.92719
44115,3717428.47547
44116,3963268.55407
44117,3742412.07543
44118,4476808.05791
44119,4646631.42298
44120,4179639.0607
44121,5610320.83529
44122,4702782.5466
44123,3619725.44962
44124,4252783.42966
44125,4226333.51659
44126,4056323.5126
44127,4342555.28198
44128,3842590.041
44129,4160034.64314
44130,4156515.05779
44131,4780290.40326
44132,4126105.02202
44133,3743518.0203
44134,3542762.42533
44135,4132438.823
44136,4883003.24191
44137,4292463.99701
44138,4537291.47943
44139,4264183.71431
44140,5216317.84543
44141,4441862.887
44142,4188200.797
44143,3616296.6485
44144,4859009.8824
44145,5221493.70472
44146,3930993.11979
44147,3522012.84815
44148,4072621.03474
44149,3920830.20511
44150,4404055.8774
44151,4032308.3812
44152,3895979.49486
44153,4180185.80078
44154,5102999.37033
44155,3871749.57816
44156,3655263.29911
44157,4013062.39346
44158,4761133.30091
44159,3807848.94009
44160,5061260.41334
44161,3612931.46609
44162,5824156.65791
44163,4352394.68533
44164,3656950.00919
44165,4783910.76445
44166,3957860.54922
44167,4138822.05308
44168,4984536.54392
44169,3978154.88877
44170,4147975.00464
44171,3711072.38185
44172,4152600.87591
44173,4528347.19204
44174,3958773.21214
44175,4516778.6848
44176,3920434.29056
44177,4016678.43436
44178,3718344.06922
44179,5096260.84301
44180,4807925.14315
44181,4491989.96328
44182,3815506.99902
44183,4231640.61901
44184,4242239.17589
44185,4302131.14886
44186,4416239.03902
44187,4301738.52771
44188,4308856.59875
44189,4247442.60104
44190,3137665.13119
44191,5167523.18948
44192,3586141.06417
44193,4185302.76247
44194,4975233.1363
44195,4216140.10803
44196,4344526.64988
44197,4027118.26526
44198,3162323.1855
44199,4001800.61625
44200,4155068.42357
44201,4522560.69415
44202,3822186.19021
44203,4681355.83808
44204,4087723.21996
44205,4109772.31848
44206,5073198.84431
44207,4196369.74126
44208,4333870.03329
44209,4359263.19976
44210,3683661.37838
44211,3645985.3623
44212,4250027.11542
44213,3749362.8571
44214,4122265.06832
44215,3361620.7267
44216,4665087.53668
44217,5428394.87093
44218,4694901.10572
44219,5088354.16075
44220,4563432.13673
44221,4864831.10992
44222,4261243.03155
44223,4180771.80377
44224,3948088.95952
44225,4299320.32617
44226,4488427.18057
44227,4203226.36399
44228,4406650.10761
44229,4899162.96332
44230,4404077.99977
44231,4456300.84321
44232,4827647.77806
44233,4430073.78099
44234,4408037.67913
44235,4743594.08819
44236,3857008.62302
44237,3685420.51911
44238,4272491.48176
44239,4979393.91252
44240,4311782.85425
44241,3750070.10321
44242,3355406.59109
44243,4279517.95645
44244,4110444.47955
44245,3877174.47731
44246,4032081.09195
44247,4525367.58218
44248,3774551.97837
44249,3965304.24631
44250,3928013.2292
44251,3614732.48806
44252,4640934.63903
44253,4461854.06015
44254,3893041.14363
44255,4156756.39004
44256,4106532.98322
44257,4194211.24835
44258,4634355.3823
44259,4361793.37579
44260,4538242.06411
44261,5416138.6388
44262,3755654.84246
44263,4166992.54559
44264,4105908.2552
44265,3632644.14985
44266,3460330.23656
44267,4164012.94838
44268,4007285.92253
44269,4682509.22873
44270,3916229.02556
44271,3572455.99488
44272,4200227.13575
44273,3720030.47796
44274,3822441.3818
44275,5086966.65133
44276,4341932.60694
44277,4249579.00779
44278,4410588.08265
44279,3630205.60801
44280,4538179.35828
44281,4311258.61173
44282,3817022.92247
44283,4684701.42355
44284,4472561.70312
44285,3858434.20047
44286,4211098.30513
44287,3716493.13615
44288,3642680.31681
44289,4190493.70909
44290,3792729.2071
44291,5077063.11579
44292,4148909.0661
44293,4851622.42454
44294,4332492.58438
44295,4266492.08373
44296,4409825.23755
44297,4905624.37966
44298,3500979.00435
44299,4037659.31877
44300,4118774.57712
44301,4237538.47122
44302,4061326.16625
44303,4502337.83244
44304,3388246.65741
44305,4232573.86079
44306,3713968.90854
44307,3325378.28807
44308,4122654.02084
44309,4464496.20203
44310,3630462.79573
44311,4560887.16518
44312,4146103.28695
44313,3617109.56651
44314,4646893.98462
44315,3934592.6692
44316,4173967.1705
44317,4828673.7017
44318,4415403.94189
44319,4330378.9295
44320,5143774.67548
44321,4523114.40914
44322,4934093.19234
44323,3651563.03953
44324,4291576.5627
44325,3730347.64636
44326,3728842.28909
44327,4620839.14523
44328,3359656.26498
44329,3987903.91506
44330,3712115.66558
44331,3942044.04448
44332,3822060.69795
44333,3287627.44969
44334,4669209.72166
44335,4690513.21497
44336,4454710.31146
44337,4191490.46778
44338,4339057.08712
44339,3760185.49874
44340,4837654.28558
44341,4626921.4702
44342,4874504.69452
44343,3650149.11502
44344,4481750.44905
44345,4188333.98165
44346,3518658.14363
44347,4303358.27669
44348,3708239.39879
44349,4226389.47979
44350,3611078.234
44351,4202906.16353
44352,2992753.94002
44353,3831614.62215
44354,3408309.80722
44355,5256416.17736
44356,4274974.51414
44357,4971863.91135
44358,4401191.41947
44359,4342009.44521
44360,4153893.92759
44361,3976931.54812
44362,3510710.89277
44363,4343681.2156
44364,4212668.91176
44365,4141797.57661
44366,3977774.83656
44367,3891637.94457
44368,4264281.68243
44369,3733061.16349
44370,3405687.72229
44371,4249844.34501
44372,4394171.44858
44373,3635644.42957
44374,4263807.18279
44375,4944513.51955
44376,4735882.28551
44377,4233800.30345
44378,4978962.63136
44379,4211776.00292
44380,4748806.41892
44381,4118948.0134
44382,4693590.09842
44383,3886935.70456
44384,3465023.83123
44385,3751994.58829
44386,4669708.7177
44387,4460343.79003
44388,4065992.34043
44389,3372977.66634
44390,4315786.94478
44391,3550679.14237
44392,3591757.44485
44393,4949440.09384
44394,4947196.70693
44395,4329918.84193
44396,4102394.89582
44397,4215531.21472
44398,4173175.07538
44399,4971987.88925
44400,5035792.56815
44401,4201507.56872
44402,3635270.86031
44403,4065856.49818
44404,4671440.17336
44405,4083592.72667
44406,3996866.34081
44407,4484844.00364
44408,3716123.0542
44409,3547504.70987
44410,4662523.07009
44411,4250506.3372
44412,3936551.68421
44413,4825853.40088
44414,4061262.00692
44415,4561401.63364
44416,4750614.48317
44417,3765380.07429
44418,4030892.76225
44419,4339525.03629
44420,3366087.55315
44421,3888412.35387
44422,4708506.31505
44423,4637042.3683
44424,3418327.80048
44425,5179713.60175
44426,4206923.41455
44427,4307875.87821
44428,4183594.75622
44429,3730905.87329
44430,4055492.25451
44431,5199419.90304
44432,3618274.35144
44433,4048486.92798
44434,3841240.72722
44435,4972111.96688
44436,4108040.07831
44437,4207770.4576
44438,3899196.16597
44439,4897033.9482
44440,4242278.91358
44441,4717818.35909
44442,3791251.65967
44443,3741634.9149
44444,4621905.77257
44445,3311946.98071
44446,4313257.9632
44447,4048619.7537
44448,3402009.57035
44449,4563264.52439
44450,3826230.59951
44451,5578534.36775
44452,4876554.40893
44453,5166603.15445
44454,4585938.25679
44455,4757048.97199
44456,3894638.29985
44457,3837496.02279
44458,4791888.24053
44459,5871148.76568
44460,5553854.14465
44461,4545878.25912
44462,4696818.44098
44463,5120368.87901
44464,4596148.03403
44465,3345102.11752
44466,4403399.80116
44467,3762398.92085
44468,4789109.71112
44469,3734970.7403
44470,3704603.95975
44471,3911129.56876
44472,3721424.87984
44473,3702925.91675
44474,4468968.0299
44475,5513046.58795
44476,4569629.15607
44477,4210470.63909
44478,3350354.05072
44479,3596353.81429
44480,4484146.13352
44481,3651498.67637
44482,4688660.23064
44483,4491603.03004
44484,5158468.38952
44485,3662225.84747
44486,3329125.45738
44487,4302519.58826
44488,4195093.739
44489,3977506.24206
44490,3597438.32607
44491,4647724.56867
44492,3863781.902
44493,4103056.6042
44494,4342611.34506
44495,4114901.06575
44496,4366464.1786
44497,3618676.85711
44498,4132625.22461
44499,3376666.02855
44500,4255067.976
44501,4434760.57974
44502,4459124.36636
44503,4863557.734
44504,4777988.29277
44505,4360041.41444
44506,4210200.1298
44507,4795375.27233
44508,3743010.98768
44509,4991205.08432
44510,3995666.7824
44511,3985869.38399
44512,3969545.52004
44513,4465009.22535
44514,4267380.40899
44515,4428222.35497
44516,4146459.71845
44517,5056497.80446
44518,4876288.53044
44519,4918869.47411
44520,4577804.19474
44521,3704807.73453
44522,4080359.80994
44523,3685282.42905
44524,4952673.09557
44525,3732550.31191
44526,5201591.12115
44527,5319865.33185
44528,5747409.572
44529,3848272.71789
44530,4643297.68045
44531,4385323.32598
44532,5312595.19337
44533,4079977.77577
44534,4254240.8801
44535,4367680.60407
44536,3998848.9531
44537,3895754.47578
44538,3843616.78385
44539,3853757.08993
44540,4152127.77156
44541,3855689.63326
44542,5146986.48731
44543,4514554.7286
44544,4809833.87618
44545,4388927.87173
44546,4253008.95616
44547,4107261.70614
44548,4553408.05593
44549,4218609.85459
44550,4287268.14779
44551,4476501.8918
44552,4383621.52006
44553,4588120.44465
44554,3714911.03465
44555,4031272.01099
44556,4102868.23744
44557,4329117.63612
44558,4295964.18866
44559,3367570.19673
44560,3907876.62411
44561,4019546.58874
44562,3723131.00619
44563,3281620.77178
44564,4783413.01649
44565,4146732.78831
44566,4120403.21817
44567,3547145.1479
44568,4310741.33146
44569,5137317.23787
44570,4542641.7247
44571,4224124.20919
44572,3803165.83712
44573,5057030.05612
44574,4298533.40055
44575,4221259.0489
44576,3709803.15158
44577,4566031.67913
44578,4329160.03103
44579,3809323.05006
44580,4530155.78094
44581,4249534.58817
44582,2720983.69232
44583,4211487.71299
44584,4224343.3673
44585,4125022.59597
44586,3679501.18614
44587,4875830.94798
44588,4302293.65746
44589,4178289.72685
44590,4499354.91474
44591,4894533.02674
44592,4197924.00711
44593,4012525.47532
44594,4086358.05732
44595,3493884.15551
44596,4785884.29924
44597,4957642.09352
44598,3828294.35484
44599,4936862.40236
44600,4496858.27698
44601,3754498.45944
44602,4301108.82973
44603,4385224.82859
44604,4462665.90733
44605,3987298.02011
44606,3920589.77287
44607,4263097.34961
44608,4283804.06603
44609,5064702.27373
44610,4266286.67751
44611,4876195.28081
44612,4239039.23201
44613,4276384.08279
44614,4199151.23665
44615,5133660.76803
44616,4110319.08827
44617,4315779.04816
44618,4366362.80457
44619,3940846.31902
44620,3954856.40994
44621,4510293.34637
44622,3693897.42171
44623,3650498.99476
44624,4125991.57843
44625,3772979.84146
44626,4408762.37849
44627,3558502.45365
44628,4118887.10689
44629,3755414.97602
44630,3959637.76003
44631,4290070.6886
44632,4550907.98811
44633,4519434.23675
44634,3692614.16731
44635,4755105.13648
44636,5086724.67696
44637,4752904.44628
44638,4095182.76081
44639,4657782.28649
44640,3659073.7678
44641,5210234.2307
44642,4366274.76281
44643,4120836.32899
44644,4018933.39729
44645,3940034.87681
44646,4132373.72291
44647,4424369.30582
44648,4885770.32144
44649,4246561.92547
44650,4760449.009
44651,3727001.52151
44652,4009932.48558
44653,4638429.6395
44654,4481632.93843
44655,3806616.66008
44656,3584100.53454
44657,4391582.70247
44658,4732330.62477
44659,4348531.2521
44660,4657809.80013
44661,4711389.20374
44662,4332301.40177
44663,3775022.90282
44664,5036347.27259
44665,4616355.65818
44666,4160431.86641
